ID Pipedrive,Full Name,Hotel,Atribute,Region,City,Country,ISO
17085,"Hotel 1898, Barcelona, Hiszpania",Hotel 1898,,,Barcelona,Hiszpania,ES
17086,"Grand Hotel Central, Barcelona, Hiszpania",Grand Hotel Central,,,Barcelona,Hiszpania,ES
17087,"El Palace Hotel, Barcelona, Hiszpania",El Palace Hotel,,,Barcelona,Hiszpania,ES
17089,"Almanac Barcelona, Barcelona, Hiszpania",Almanac Barcelona,,,Barcelona,Hiszpania,ES
17094,"W Barcelona, Barcelona, Hiszpania",W Barcelona,,,Barcelona,Hiszpania,ES
17095,"Sir Victor Hotel, part of Sircle Collection, Barcelona, Hiszpania",Sir Victor Hotel,part of Sircle Collection,,Barcelona,Hiszpania,ES
17096,"Ohla Eixample, Barcelona, Hiszpania",Ohla Eixample,,,Barcelona,Hiszpania,ES
17097,"Ohla Barcelona, Barcelona, Hiszpania",Ohla Barcelona,,,Barcelona,Hiszpania,ES
17098,"Mandarin Oriental Barcelona, Barcelona, Hiszpania",Mandarin Oriental Barcelona,,,Barcelona,Hiszpania,ES
17099,"Majestic Hotel & Spa Barcelona, Barcelona, Hiszpania",Majestic Hotel & Spa Barcelona,,,Barcelona,Hiszpania,ES
17170,"Hotel Bagues, Barcelona, Hiszpania",Hotel Bagues,,,Barcelona,Hiszpania,ES
21322,"Hotel Pulitzer Barcelona, Barcelona, Hiszpania",Hotel Pulitzer Barcelona,,,Barcelona,Hiszpania,ES
21587,"Sofitel Barcelona Skipper, Barcelona, Hiszpania",Sofitel Barcelona Skipper,,,Barcelona,Hiszpania,ES
21597,"InterContinental Barcelona, an IHG Hotel, Barcelona, Hiszpania",InterContinental Barcelona,an IHG Hotel,,Barcelona,Hiszpania,ES
17222,"Gran Hotel Domine Bilbao, Bilbao,  Hiszpania",Gran Hotel Domine Bilbao,,,Bilbao,Hiszpania,ES
21588,"Royal Hideaway Sancti Petri, Cadiz, Hiszpania",Royal Hideaway Sancti Petri,,,Cadiz,Hiszpania,ES
17100,"Hotel Alva Park Resort & Spa, Costa Brava, Hiszpania",Hotel Alva Park Resort & Spa,,,Costa Brava,Hiszpania,ES
17107,"Alva Park Costa Brava, Costa Brava, Hiszpania",Alva Park Costa Brava,,,Costa Brava,Hiszpania,ES
17104,"Elba Estepona Gran Hotel & Thalasso Spa, Costa del Siol, Hiszpania",Elba Estepona Gran Hotel & Thalasso Spa,,,Costa del Siol,Hiszpania,ES
17102,"Finca Cortesin Hotel, Golf&Spa, Costa del Sol, Hiszpania",Finca Cortesin Hotel,Golf&Spa,,Costa del Sol,Hiszpania,ES
17103,"Elba Estepona Gran Hotel & Thalasso Spa, Costa del Sol, Hiszpania",Elba Estepona Gran Hotel & Thalasso Spa,,,Costa del Sol,Hiszpania,ES
17105,"Elba Estepona Gean Hotel&Thalasso, Costa del Sol, Hiszpania",Elba Estepona Gean Hotel&Thalasso,,,Costa del Sol,Hiszpania,ES
17106,"Barcelo Estepona Thalasso Spa, Costa del Sol, Hiszpania",Barcelo Estepona Thalasso Spa,,,Costa del Sol,Hiszpania,ES
17110,"The Oasis by Don Carlos Resort Marbella, Costa del Sol, Hiszpania",The Oasis by Don Carlos Resort Marbella,,,Costa del Sol,Hiszpania,ES
17112,"Puente Romano Beach Resort, Costa del Sol, Hiszpania",Puente Romano Beach Resort,,,Costa del Sol,Hiszpania,ES
17113,"Prywatna willa, Costa del Sol, Hiszpania",Prywatna willa,,,Costa del Sol,Hiszpania,ES
17115,"Kempinski Hotel Bahia, Costa del Sol, Hiszpania",Kempinski Hotel Bahia,,,Costa del Sol,Hiszpania,ES
17118,"Finca Cortesin, Costa del Sol, Hiszpania",Finca Cortesin,,,Costa del Sol,Hiszpania,ES
17196,"Anantara Villa Padierna Palace Benahavís Marbella Resort Palace Benahavís Marbella Resort, Costa del Sol, Hiszpania",Anantara Villa Padierna Palace Benahavís Marbella Resort Palace Benahavís Marbella Resort,,,Costa del Sol,Hiszpania,ES
17114,"Kempinski Hotel Bahia, Estepona, Hiszpania",Kempinski Hotel Bahia,,,Estepona,Hiszpania,ES
17116,"Ikos Andalusia, Estepona, Hiszpania",Ikos Andalusia,,,Estepona,Hiszpania,ES
21592,"METT Hotel & Beach Resort Marbella, Estepona, Estepona, Hiszpania",METT Hotel & Beach Resort Marbella,Estepona,,Estepona,Hiszpania,ES
17111,"Secrets Bahía Real Resort & Spa, Fuerteventura, Hiszpania",Secrets Bahía Real Resort & Spa,,,Fuerteventura,Hiszpania,ES
17117,"Gran Hotel Atlantis Bahía Real, Fuerteventura, Hiszpania",Gran Hotel Atlantis Bahía Real,,,Fuerteventura,Hiszpania,ES
17119,"Esmeralda Maris, Fuerteventura, Hiszpania",Esmeralda Maris,,,Fuerteventura,Hiszpania,ES
17143,"Sheraton Fuerteventura Beach, Golf & Spa Resort, Fuerteventura, Hiszpania",Sheraton Fuerteventura Beach,Golf & Spa Resort,,Fuerteventura,Hiszpania,ES
17169,"Hotel Cala del Pi - Adults Only, Girona, Hiszpania",Hotel Cala del Pi - Adults Only,,,Girona,Hiszpania,ES
17137,"willa gran canaria, Gran Canaria, Hiszpania",willa gran canaria,,,Gran Canaria,Hiszpania,ES
17144,"Seaside Palm Beach, Gran Canaria, Hiszpania",Seaside Palm Beach,,,Gran Canaria,Hiszpania,ES
17145,"Seaside Grand Hotel Residencia, Gran Canaria, Hiszpania",Seaside Grand Hotel Residencia,,,Gran Canaria,Hiszpania,ES
17146,"Santa Catalina, a Royal Hideaway Hotel, Gran Canaria, Hiszpania",Santa Catalina,a Royal Hideaway Hotel,,Gran Canaria,Hiszpania,ES
17180,"Bohemia Suites & Spa, Gran Canaria, Hiszpania",Bohemia Suites & Spa,,,Gran Canaria,Hiszpania,ES
17171,"Hotel Alhambra Palace, Granada, Hiszpania",Hotel Alhambra Palace,,,Granada,Hiszpania,ES
17172,"Hospes Palacio de los Patos, Granada, Hiszpania",Hospes Palacio de los Patos,,,Granada,Hiszpania,ES
17142,"Six Senses Ibiza, Ibiza, Hiszpania",Six Senses Ibiza,,,Ibiza,Hiszpania,ES
17156,"Ibiza Gran Hotel, Ibiza, Hiszpania",Ibiza Gran Hotel,,,Ibiza,Hiszpania,ES
17182,"Aguas de Ibiza, Ibiza, Hiszpania",Aguas de Ibiza,,,Ibiza,Hiszpania,ES
17183,"7Pines Resort Ibiza, Ibiza, Hiszpania",7Pines Resort Ibiza,,,Ibiza,Hiszpania,ES
21586,"Ushuaia Ibiza Beach Hotel, Ibiza, Hiszpania",Ushuaia Ibiza Beach Hotel,,,Ibiza,Hiszpania,ES
21591,"Nobu Hotel Ibiza Bay, Ibiza, Hiszpania",Nobu Hotel Ibiza Bay,,,Ibiza,Hiszpania,ES
21599,"Hacienda Na Xamena, Ibiza, Ibiza, Hiszpania",Hacienda Na Xamena,Ibiza,,Ibiza,Hiszpania,ES
17141,"SO/ Sotogrande Spa & Golf Resort, Kadyks, Hiszpania",SO/ Sotogrande Spa & Golf Resort,,,Kadyks,Hiszpania,ES
17150,"Parador de Cadiz, Kadyks, Hiszpania",Parador de Cadiz,,,Kadyks,Hiszpania,ES
21620,"Grand Hyatt La Manga Club Golf & Spa, Kartagena, Hiszpania",Grand Hyatt La Manga Club Golf & Spa,,,Kartagena,Hiszpania,ES
17152,"Monument Hotel, Barcelona, Katalonia, Hiszpania",Monument Hotel,Barcelona,,Katalonia,Hiszpania,ES
17163,"Hotel Melia Girona, Katalonia, Hiszpania",Hotel Melia Girona,,,Katalonia,Hiszpania,ES
17167,"Hotel Garbi Millenni, Barcelona, Katalonia, Hiszpania",Hotel Garbi Millenni,Barcelona,,Katalonia,Hiszpania,ES
17173,"Hesperia Lanzarote Suite, Lanzarote, Hiszpania",Hesperia Lanzarote Suite,,,Lanzarote,Hiszpania,ES
17090,"AC Hotel by Marriott Leon San Antonio, Leon, Hiszpania",AC Hotel by Marriott Leon San Antonio,,,Leon,Hiszpania,ES
17138,"URSO Hotel & Spa, Madryt, Hiszpania",URSO Hotel & Spa,,,Madryt,Hiszpania,ES
17139,"Thompson Madrid, Madryt, Hiszpania",Thompson Madrid,,,Madryt,Hiszpania,ES
17147,"Rosewood Villa Magna, Madryt, Hiszpania",Rosewood Villa Magna,,,Madryt,Hiszpania,ES
17151,"Only YOU Boutique Hotel, Madryt, Hiszpania",Only YOU Boutique Hotel,,,Madryt,Hiszpania,ES
17153,"Mandarin Oriental Ritz, Madrid, Madryt, Hiszpania",Mandarin Oriental Ritz,Madrid,,Madryt,Hiszpania,ES
17160,"Hotel Puerta America Madrid, Madryt, Hiszpania",Hotel Puerta America Madrid,,,Madryt,Hiszpania,ES
17166,"Hotel Gran Versalles, Madryt, Hiszpania",Hotel Gran Versalles,,,Madryt,Hiszpania,ES
17174,"Gran Hotel Ingles, Madryt, Hiszpania",Gran Hotel Ingles,,,Madryt,Hiszpania,ES
17175,"Four Seasons Hotel Madrid, Madryt, Hiszpania",Four Seasons Hotel Madrid,,,Madryt,Hiszpania,ES
17157,"Iberostar Selection Playa de Muro Village, Majorka, Hiszpania",Iberostar Selection Playa de Muro Village,,,Majorka,Hiszpania,ES
17158,"Iberostar Grand Portais Nous,  Majorka, Hiszpania",Iberostar Grand Portais Nous,,,Majorka,Hiszpania,ES
17159,"Hotel Son Mas, Majorka, Hiszpania",Hotel Son Mas,,,Majorka,Hiszpania,ES
17162,"Hotel Nixe Palace, Majorka, Hiszpania",Hotel Nixe Palace,,,Majorka,Hiszpania,ES
17176,"Castell Son Claret, Majorka, Hiszpania",Castell Son Claret,,,Majorka,Hiszpania,ES
17177,"Cap Vermell Grand Hotel, Majorka, Hiszpania",Cap Vermell Grand Hotel,,,Majorka,Hiszpania,ES
17178,"Cap Rocat, Majorka, Hiszpania",Cap Rocat,,,Majorka,Hiszpania,ES
17179,"Can Bordoy Grand House & Garden, Majorka, Hiszpania",Can Bordoy Grand House & Garden,,,Majorka,Hiszpania,ES
17184,"Zafiro Palace Andratx, Majorka, Hiszpania",Zafiro Palace Andratx,,,Majorka,Hiszpania,ES
17185,"Zafiro Palace Alcudia, Majorka, Hiszpania",Zafiro Palace Alcudia,,,Majorka,Hiszpania,ES
17186,"The St. Regis Mardavall Mallorca Resort, Majorka, Hiszpania",The St. Regis Mardavall Mallorca Resort,,,Majorka,Hiszpania,ES
17187,"St Regis Mardavall Mallorca Resort, Majorka, Hiszpania",St Regis Mardavall Mallorca Resort,,,Majorka,Hiszpania,ES
17188,"Son Brull Hotel & Spa, Majorka, Hiszpania",Son Brull Hotel & Spa,,,Majorka,Hiszpania,ES
17189,"Pure Salt Port Adriano, Majorka, Hiszpania",Pure Salt Port Adriano,,,Majorka,Hiszpania,ES
17190,"Park Hyatt Mallorca, Majorka, Hiszpania",Park Hyatt Mallorca,,,Majorka,Hiszpania,ES
17191,"La Residencia, A Belmond Hotel, Majorka, Hiszpania",La Residencia,A Belmond Hotel,,Majorka,Hiszpania,ES
17192,"Jumeirah Port Soller Hotel & Spa, Majorka, Hiszpania",Jumeirah Port Soller Hotel & Spa,,,Majorka,Hiszpania,ES
17193,"Ikos Porto Petro, Majorka, Hiszpania",Ikos Porto Petro,,,Majorka,Hiszpania,ES
21305,"Son Bunyola Hotel & Villas, Majorka, Hiszpania",Son Bunyola Hotel & Villas,,,Majorka,Hiszpania,ES
21595,"Kimpton Aysla Mallorca, Majorka, Hiszpania",Kimpton Aysla Mallorca,,,Majorka,Hiszpania,ES
21596,"Jumeirah Mallorca, Majorka, Hiszpania",Jumeirah Mallorca,,,Majorka,Hiszpania,ES
21600,"Finca Serena Mallorca, Majorka, Hiszpania",Finca Serena Mallorca,,,Majorka,Hiszpania,ES
21602,"Castillo Hotel Son Vida, a Luxury Collection Hotel, Mallorca, Majorka, Hiszpania",Castillo Hotel Son Vida,"a Luxury Collection Hotel, Mallorca",,Majorka,Hiszpania,ES
16301,"Kempinski Hotel Bahia, Malaga, Hiszpania",Kempinski Hotel Bahia,,,Malaga,Hiszpania,ES
17154,"Kempinski Hotel Bahía, Malaga, Hiszpania",Kempinski Hotel Bahía,,,Malaga,Hiszpania,ES
17181,"Anantara Villa Padierna Palace Benahavís Marbella Resort, Malaga, Hiszpania",Anantara Villa Padierna Palace Benahavís Marbella Resort,,,Malaga,Hiszpania,ES
17194,"Finca Cortesin, Malaga, Hiszpania",Finca Cortesin,,,Malaga,Hiszpania,ES
17195,"Anantara Villa Padierna Palace Benahavís Marbella Resort Palace, Malaga, Hiszpania",Anantara Villa Padierna Palace Benahavís Marbella Resort Palace,,,Malaga,Hiszpania,ES
17197,"Marbella Club Hotel, Malaga, Hiszpania",Marbella Club Hotel,,,Malaga,Hiszpania,ES
17198,"Kempinski Hotel Bahía Beach Resort & Spa, Malaga, Hiszpania",Kempinski Hotel Bahía Beach Resort & Spa,,,Malaga,Hiszpania,ES
17199,"Ikos Andalusia, Malaga, Hiszpania",Ikos Andalusia,,,Malaga,Hiszpania,ES
17200,"Hotel Amare Marbella, Malaga, Hiszpania",Hotel Amare Marbella,,,Malaga,Hiszpania,ES
17201,"Puente Romano Beach Resort, Malaga, Hiszpania",Puente Romano Beach Resort,,,Malaga,Hiszpania,ES
17202,"Nobu Hotel Marbella, Malaga, Hiszpania",Nobu Hotel Marbella,,,Malaga,Hiszpania,ES
17203,"Finca Cortesin Beach Club, Malaga, Hiszpania",Finca Cortesin Beach Club,,,Malaga,Hiszpania,ES
17211,"Vincci Seleccion Estrella del Mar, Malaga, Hiszpania",Vincci Seleccion Estrella del Mar,,,Malaga,Hiszpania,ES
17212,"The Oasis by Don Carlos Resort Marbella, Malaga, Hiszpania",The Oasis by Don Carlos Resort Marbella,,,Malaga,Hiszpania,ES
17213,"The Luxury Villa Collection, Malaga, Hiszpania",The Luxury Villa Collection,,,Malaga,Hiszpania,ES
17214,"Puente Romano, Malaga, Hiszpania",Puente Romano,,,Malaga,Hiszpania,ES
17226,"Anantara Anantara Villa Padierna Palace Benahavís Marbella Resort Palace Benahavís Marbella Resort, Malaga, Hiszpania",Anantara Anantara Villa Padierna Palace Benahavís Marbella Resort Palace Benahavís Marbella Resort,,,Malaga,Hiszpania,ES
17227,"AC Hotel Málaga Palacio, Malaga, Hiszpania",AC Hotel Málaga Palacio,,,Malaga,Hiszpania,ES
19195,"Elba Estepona Gran Hotel & Thalasso Spa, Malaga, Hiszpania",Elba Estepona Gran Hotel & Thalasso Spa,,,Malaga,Hiszpania,ES
17216,"Hotel Guadalmina,  Marbella, Hiszpania",Hotel Guadalmina,,,Marbella,Hiszpania,ES
17217,"Hotel Fuerte Miramar, Marbella, Hiszpania",Hotel Fuerte Miramar,,,Marbella,Hiszpania,ES
17218,"Hotel Don Pepe Gran Melia, Marbella, Hiszpania",Hotel Don Pepe Gran Melia,,,Marbella,Hiszpania,ES
17223,"Don Carlos Resort & Spa, Marbella, Hiszpania",Don Carlos Resort & Spa,,,Marbella,Hiszpania,ES
21593,"Marbella Club Hotel, Marbella, Hiszpania",Marbella Club Hotel,,,Marbella,Hiszpania,ES
21613,"Puente Romano Beach Resort, Marbella, Hiszpania",Puente Romano Beach Resort,,,Marbella,Hiszpania,ES
21615,"Nobu Hotel Marbella, Marbella, Hiszpania",Nobu Hotel Marbella,,,Marbella,Hiszpania,ES
21617,"Kempinski Hotel Bahía Estepona, Marbella, Hiszpania",Kempinski Hotel Bahía Estepona,,,Marbella,Hiszpania,ES
21622,"El Fuerte Marbella, Marbella, Hiszpania",El Fuerte Marbella,,,Marbella,Hiszpania,ES
21625,"Anantara Villa Padierna Palace Benahavís Marbella Resort, Marbella, Hiszpania",Anantara Villa Padierna Palace Benahavís Marbella Resort,,,Marbella,Hiszpania,ES
17165,"Hotel La Perla, Pampeluna, Hiszpania",Hotel La Perla,,,Pampeluna,Hiszpania,ES
17101,"Hostal de La Gavina Grand Luxe Hotel, S'Agaro, Hiszpania",Hostal de La Gavina Grand Luxe Hotel,,,S'Agaro,Hiszpania,ES
17164,"Hotel Maria Cristina, a Luxury Collection Hotel, San Sebastian, San Sebastian, Hiszpania",Hotel Maria Cristina,"a Luxury Collection Hotel, San Sebastian",,San Sebastian,Hiszpania,ES
17220,"Hotel Boutique Villa Favorita, San Sebastián, Hiszpania",Hotel Boutique Villa Favorita,,,San Sebastián,Hiszpania,ES
17161,"Hotel Palacio de Villapanes, Sewilla, Hiszpania",Hotel Palacio de Villapanes,,,Sewilla,Hiszpania,ES
17219,"Hotel Colon Gran Melia, Sewilla, Hiszpania",Hotel Colon Gran Melia,,,Sewilla,Hiszpania,ES
17221,"Hotel Alfonso XIII a Luxury Collection Hotel, Sewilla, Hiszpania",Hotel Alfonso XIII a Luxury Collection Hotel,,,Sewilla,Hiszpania,ES
17224,"Corral del Rey, Sewilla, Hiszpania",Corral del Rey,,,Sewilla,Hiszpania,ES
17225,"Bahia del Duque, Teneryfa, Hiszpania",Bahia del Duque,,,Teneryfa,Hiszpania,ES
17228,"The Ritz-Carlton Tenerife, Abama, Teneryfa, Hiszpania",The Ritz-Carlton Tenerife,Abama,,Teneryfa,Hiszpania,ES
17229,"The Ritz-Carlton Tenerife Abama, Teneryfa, Hiszpania",The Ritz-Carlton Tenerife Abama,,,Teneryfa,Hiszpania,ES
17230,"Teneryfa, HISZPANIA",Teneryfa,,,Teneryfa,Hiszpania,ES
17231,"Sheraton La Caleta, Teneryfa, Hiszpania",Sheraton La Caleta,,,Teneryfa,Hiszpania,ES
17232,"Sheraton La Caleta Resort & Spa, Teneryfa, Hiszpania",Sheraton La Caleta Resort & Spa,,,Teneryfa,Hiszpania,ES
17233,"Royal River Luxury Hotel, Teneryfa, Hiszpania",Royal River Luxury Hotel,,,Teneryfa,Hiszpania,ES
17234,"Royal Hideaway Corales Suites, Teneryfa, Hiszpania",Royal Hideaway Corales Suites,,,Teneryfa,Hiszpania,ES
17235,"Royal Hideaway Corales Beach, Teneryfa, Hiszpania",Royal Hideaway Corales Beach,,,Teneryfa,Hiszpania,ES
17236,"Royal Garden Villas, Teneryfa, Hiszpania",Royal Garden Villas,,,Teneryfa,Hiszpania,ES
17237,"RedLevel at Gran Melia Palacio de Isora, Teneryfa, Hiszpania",RedLevel at Gran Melia Palacio de Isora,,,Teneryfa,Hiszpania,ES
17238,"Melia Jardin del Teide, Teneryfa, Hiszpania",Melia Jardin del Teide,,,Teneryfa,Hiszpania,ES
17239,"Iberostar Selection Sabila, Teneryfa, Hiszpania",Iberostar Selection Sabila,,,Teneryfa,Hiszpania,ES
17240,"Hotel Royal Garden Villas, Teneryfa, Hiszpania",Hotel Royal Garden Villas,,,Teneryfa,Hiszpania,ES
17241,"Hotel Europe Villa Cortes Deluxe & Spa, Teneryfa, Hiszpania",Hotel Europe Villa Cortes Deluxe & Spa,,,Teneryfa,Hiszpania,ES
17242,"Gran Melia Palacio de Isora, Teneryfa, Hiszpania",Gran Melia Palacio de Isora,,,Teneryfa,Hiszpania,ES
17243,"Europe Villa Cortes, Teneryfa, Hiszpania",Europe Villa Cortes,,,Teneryfa,Hiszpania,ES
17244,"Baobab Suites, Teneryfa, Hiszpania",Baobab Suites,,,Teneryfa,Hiszpania,ES
17245,"Bahia Del Duque, Teneryfa, Hiszpania",Bahia Del Duque,,,Teneryfa,Hiszpania,ES
17246,"Baboab Suites, Teneryfa, Hiszpania",Baboab Suites,,,Teneryfa,Hiszpania,ES
17275,"Vincci Seleccion La Plantacion del Sur, Teneryfa, Hiszpania",Vincci Seleccion La Plantacion del Sur,,,Teneryfa,Hiszpania,ES
17281,"Tivoli La Caleta Tenerife Resort, Teneryfa, Hiszpania",Tivoli La Caleta Tenerife Resort,,,Teneryfa,Hiszpania,ES
21621,"Gran Hotel Bahia del Duque Resort, Teneryfa, Hiszpania",Gran Hotel Bahia del Duque Resort,,,Teneryfa,Hiszpania,ES
17079,"Hotel Vincci Frontaura, Valladolid, Hiszpania",Hotel Vincci Frontaura,,,Valladolid,Hiszpania,ES
17282,"The Westin Valencia, Walencja, Hiszpania",The Westin Valencia,,,Walencja,Hiszpania,ES
17302,"SH Valencia Palace, Walencja, Hiszpania",SH Valencia Palace,,,Walencja,Hiszpania,ES
17304,"Only YOU Hotel Valencia, Walencja, Hiszpania",Only YOU Hotel Valencia,,,Walencja,Hiszpania,ES
17309,"Las Arenas Balneario Resort, Walencja, Hiszpania",Las Arenas Balneario Resort,,,Walencja,Hiszpania,ES
17210,"Waldorf Astoria Amsterdam, Amsterdam, Holandia",Waldorf Astoria Amsterdam,,,Amsterdam,Holandia,NL
17300,"Sofitel Legend the Grand Amsterdam, Amsterdam, Holandia",Sofitel Legend the Grand Amsterdam,,,Amsterdam,Holandia,NL
17318,"Grand Hotel Amrath Amsterdam, Amsterdam, Holandia",Grand Hotel Amrath Amsterdam,,,Amsterdam,Holandia,NL
17319,"Element Amsterdam, Amsterdam,  Holandia",Element Amsterdam,,,Amsterdam,Holandia,NL
17321,"Conservatorium Hotel, Amsterdam, Holandia",Conservatorium Hotel,,,Amsterdam,Holandia,NL
18797,"The Dylan, Amsterdam, Holandia",The Dylan,,,Amsterdam,Holandia,NL
17362,"The Mughal Sheraton Eco Luxury Houseboat, Indie",The Mughal Sheraton Eco Luxury Houseboat,,,,Indie,IN
17424,"Ananda in the Himalayas, Indie",Ananda in the Himalayas,,,,Indie,IN
17279,"Trident Hotel Agra, Agra, Indie",Trident Hotel Agra,,,Agra,Indie,IN
17288,"The Oberoi Amarvilas, Agra, Indie",The Oberoi Amarvilas,,,Agra,Indie,IN
17306,"Mughal Sheraton Houseboat, Agra, Indie",Mughal Sheraton Houseboat,,,Agra,Indie,IN
17311,"ITC Mughal, a Luxury Collection Hotel, Agra, Agra, Indie",ITC Mughal,"a Luxury Collection Hotel, Agra",,Agra,Indie,IN
17312,"ITC Mughal a Luxury Collection Resort & Spa, Agra, Indie",ITC Mughal a Luxury Collection Resort & Spa,,,Agra,Indie,IN
17376,"Taj Hotel & Convention Centre, Agra, Agra, Indie",Taj Hotel & Convention Centre,Agra,,Agra,Indie,IN
17412,"Courtyard Agra, Agra, Indie",Courtyard Agra,,,Agra,Indie,IN
17409,"Dewas Indulque, Alleppey, Indie",Dewas Indulque,,,Alleppey,Indie,IN
17380,"Sinclairs Bayview Port Blair, Andaman, Indie",Sinclairs Bayview Port Blair,,,Andaman,Indie,IN
17419,"Barefoot at Havelock, Andaman, Indie",Barefoot at Havelock,,,Andaman,Indie,IN
21606,"Vivanta Aurangabad, Maharashtra, Aurangabad, Indie",Vivanta Aurangabad,Maharashtra,,Aurangabad,Indie,IN
17420,"Badarni Court, Badarni, Indie",Badarni Court,,,Badarni,Indie,IN
17298,"Taj Bangalore, Bengalur, Bangalore, Indie",Taj Bangalore,Bengalur,,Bangalore,Indie,IN
17323,"Ayurvedagram, Bangalore, Indie",Ayurvedagram,,,Bangalore,Indie,IN
17360,"The Oberoi Bengaluru, Bangalore, Indie",The Oberoi Bengaluru,,,Bangalore,Indie,IN
17370,"Taj West End, Bengaluru, Bangalore, Indie",Taj West End,Bengaluru,,Bangalore,Indie,IN
17277,"Trident Nariman Point, Bombaj, Indie",Trident Nariman Point,,,Bombaj,Indie,IN
17295,"Taj Mahal Tower, Mumbai, Bombaj, Indie",Taj Mahal Tower,Mumbai,,Bombaj,Indie,IN
17296,"Taj Mahal Palace, Bombaj, Indie",Taj Mahal Palace,,,Bombaj,Indie,IN
17350,"Trident Bandra Kurla, Bombaj, Indie",Trident Bandra Kurla,,,Bombaj,Indie,IN
17352,"The Taj Mahal Palace, Mumbai, Bombaj, Indie",The Taj Mahal Palace,Mumbai,,Bombaj,Indie,IN
17408,"Fariyas Hotel Mumbai, Bombaj, Indie",Fariyas Hotel Mumbai,,,Bombaj,Indie,IN
17349,"Trident Hotel Chennai, Chennai, Indie",Trident Hotel Chennai,,,Chennai,Indie,IN
17287,"The Oberoi Gurgaon, Dehli, Indie",The Oberoi Gurgaon,,,Dehli,Indie,IN
17305,"Novotel New Delhi Aerocity, Dehli, Indie",Novotel New Delhi Aerocity,,,Dehli,Indie,IN
17314,"IShangri-La Eros New Delhi, Dehli, Indie",IShangri-La Eros New Delhi,,,Dehli,Indie,IN
17365,"The Grand New Delhi, Dehli, Indie",The Grand New Delhi,,,Dehli,Indie,IN
17396,"JW Marriott Hotel New Delhi Aerocity, Dehli, Indie",JW Marriott Hotel New Delhi Aerocity,,,Dehli,Indie,IN
17286,"The Oberoi New Delhi, Delhi, Indie",The Oberoi New Delhi,,,Delhi,Indie,IN
17292,"The Imperial New Delhi, Delhi, Indie",The Imperial New Delhi,,,Delhi,Indie,IN
17293,"The Connaughts, Delhi, Indie",The Connaughts,,,Delhi,Indie,IN
17294,"Taj Palace, Delhi, Indie",Taj Palace,,,Delhi,Indie,IN
17313,"ITC Maurya, a Luxury Collection Hotel, New Delhi, Delhi, Indie",ITC Maurya,"a Luxury Collection Hotel, New Delhi",,Delhi,Indie,IN
17354,"The Roseate, New Delhi, Delhi, Indie",The Roseate,New Delhi,,Delhi,Indie,IN
17356,"The Oberoi, New Delhi, Delhi, Indie",The Oberoi,New Delhi,,Delhi,Indie,IN
17363,"The Leela Palace, New Delhi, Delhi, Indie",The Leela Palace,New Delhi,,Delhi,Indie,IN
17368,"The Claridges, Delhi, Indie",The Claridges,,,Delhi,Indie,IN
17369,"The Claridges New Delhi, Delhi, Indie",The Claridges New Delhi,,,Delhi,Indie,IN
17406,"Golden Haveli Dharampura, Delhi, Indie",Golden Haveli Dharampura,,,Delhi,Indie,IN
17422,"Andaz Delhi - A Concept by Hyatt, Delhi, Indie",Andaz Delhi - A Concept by Hyatt,,,Delhi,Indie,IN
21608,"The Leela Palace New Delhi, Delhi, Indie",The Leela Palace New Delhi,,,Delhi,Indie,IN
17289,"The Leela, Goa, Indie",The Leela,,,Goa,Indie,IN
17290,"The Leela Kempinski Goa, Goa, Indie",The Leela Kempinski Goa,,,Goa,Indie,IN
17291,"The Leela Goa, Goa, Indie",The Leela Goa,,,Goa,Indie,IN
17310,"Kenilworth Resort & Spa, Goa, Goa, Indie",Kenilworth Resort & Spa,Goa,,Goa,Indie,IN
17316,"Hotel The Leela Kempinski Goa, Goa, Indie",Hotel The Leela Kempinski Goa,,,Goa,Indie,IN
17324,"Alila Diwa Goa - A Hyatt Brand, Goa, Indie",Alila Diwa Goa - A Hyatt Brand,,,Goa,Indie,IN
17351,"The White House, Goa, Indie",The White House,,,Goa,Indie,IN
